Date,Hour,Region,Temperature,Weather,Solar_Generation,Wind_Generation,Hydro_Generation,Grid_Supply,Total_Consumption,Battery_Level,Month
2024-11-05,17,Mysore,22.49,Rainy,56.0,743.0,170.0,449.0,1529.0,10.8,11
2024-11-05,17,Mangalore,27.56,Sunny,238.0,530.0,232.0,307.0,1078.0,44.5,11
2024-11-05,17,Hubli-Dharwad,22.4,Sunny,277.0,1050.0,112.0,378.0,1314.0,58.8,11
2024-11-05,17,Belgaum,21.7,Cloudy,100.0,931.0,141.0,351.0,1133.0,52.7,11
2024-11-05,18,Bangalore,20.89,Rainy,0.0,747.0,112.0,3112.0,5436.0,0.0,11
2024-11-05,18,Mysore,20.92,Sunny,0.0,401.0,158.0,548.0,1497.0,0.0,11
2024-11-05,18,Mangalore,26.27,Rainy,0.0,1099.0,235.0,315.0,1063.0,69.0,11
2024-11-05,18,Hubli-Dharwad,22.03,Sunny,0.0,935.0,101.0,362.0,1254.0,34.7,11
2024-11-05,18,Belgaum,21.68,Sunny,0.0,859.0,150.0,344.0,1138.0,41.0,11
2024-11-05,19,Bangalore,19.81,Windy,0.0,920.0,129.0,1584.0,3522.0,0.0,11
2024-11-05,19,Mysore,20.82,Windy,0.0,1038.0,162.0,338.0,1098.0,57.1,11
2024-11-05,19,Mangalore,25.53,Rainy,0.0,915.0,249.0,224.0,721.0,81.0,11
2024-11-05,19,Hubli-Dharwad,20.18,Cloudy,0.0,1069.0,110.0,257.0,884.0,70.7,11
2024-11-05,19,Belgaum,20.66,Windy,0.0,1336.0,139.0,265.0,847.0,94.0,11
2024-11-05,20,Bangalore,18.21,Windy,0.0,1034.0,118.0,1684.0,3632.0,0.0,11
2024-11-05,20,Mysore,18.7,Rainy,0.0,861.0,166.0,317.0,1035.0,49.4,11
2024-11-05,20,Mangalore,24.04,Rainy,0.0,1038.0,263.0,216.0,745.0,88.9,11
2024-11-05,20,Hubli-Dharwad,19.3,Windy,0.0,1946.0,106.0,266.0,892.0,100.0,11
2024-11-05,20,Belgaum,18.12,Windy,0.0,1536.0,146.0,247.0,814.0,100.0,11
2024-11-05,21,Bangalore,18.21,Cloudy,0.0,690.0,124.0,1780.0,3523.0,0.0,11
2024-11-05,21,Mysore,17.73,Rainy,0.0,770.0,165.0,329.0,1130.0,36.4,11
2024-11-05,21,Mangalore,24.39,Windy,0.0,1310.0,260.0,213.0,718.0,100.0,11
2024-11-05,21,Hubli-Dharwad,18.62,Windy,0.0,1923.0,94.0,256.0,887.0,100.0,11
2024-11-05,21,Belgaum,17.35,Rainy,0.0,1222.0,138.0,226.0,777.0,90.8,11
2024-11-05,22,Bangalore,17.37,Rainy,0.0,708.0,128.0,1779.0,3623.0,0.0,11
2024-11-05,22,Mysore,17.6,Windy,0.0,1007.0,164.0,349.0,1134.0,52.6,11
2024-11-05,22,Mangalore,22.73,Cloudy,0.0,622.0,230.0,207.0,698.0,60.8,11
2024-11-05,22,Hubli-Dharwad,17.5,Cloudy,0.0,1078.0,96.0,272.0,864.0,71.7,11
2024-11-05,22,Belgaum,17.3,Rainy,0.0,1271.0,135.0,238.0,775.0,94.2,11
2024-11-05,23,Bangalore,16.46,Cloudy,0.0,660.0,128.0,1902.0,3710.0,0.0,11
2024-11-05,23,Mysore,17.89,Cloudy,0.0,607.0,180.0,320.0,1070.0,30.2,11
2024-11-05,23,Mangalore,23.15,Cloudy,0.0,651.0,231.0,224.0,738.0,60.1,11
2024-11-05,23,Hubli-Dharwad,17.78,Rainy,0.0,1522.0,95.0,272.0,928.0,98.2,11
2024-11-05,23,Belgaum,16.95,Rainy,0.0,1399.0,130.0,244.0,833.0,98.7,11
2024-11-06,0,Bangalore,17.08,Rainy,0.0,898.0,109.0,931.0,2486.0,0.0,11
2024-11-06,0,Mysore,17.43,Rainy,0.0,666.0,178.0,209.0,728.0,58.1,11
2024-11-06,0,Mangalore,23.85,Rainy,0.0,833.0,255.0,135.0,459.0,94.0,11
2024-11-06,0,Hubli-Dharwad,17.02,Windy,0.0,1878.0,93.0,177.0,605.0,100.0,11
2024-11-06,0,Belgaum,16.15,Windy,0.0,1477.0,152.0,152.0,520.0,100.0,11
2024-11-06,1,Bangalore,17.59,Windy,0.0,805.0,129.0,993.0,2519.0,0.0,11
2024-11-06,1,Mysore,17.63,Rainy,0.0,825.0,177.0,225.0,750.0,67.6,11
2024-11-06,1,Mangalore,23.63,Rainy,0.0,838.0,229.0,153.0,497.0,89.9,11
2024-11-06,1,Hubli-Dharwad,18.19,Rainy,0.0,1136.0,109.0,174.0,594.0,95.6,11
2024-11-06,1,Belgaum,17.8,Windy,0.0,1301.0,133.0,162.0,549.0,100.0,11
2024-11-06,2,Bangalore,19.35,Rainy,0.0,868.0,113.0,889.0,2348.0,0.0,11
2024-11-06,2,Mysore,18.7,Cloudy,0.0,529.0,165.0,224.0,717.0,48.4,11
2024-11-06,2,Mangalore,24.24,Cloudy,0.0,687.0,230.0,138.0,470.0,81.3,11
2024-11-06,2,Hubli-Dharwad,18.71,Cloudy,0.0,941.0,105.0,184.0,595.0,81.6,11
2024-11-06,2,Belgaum,18.52,Windy,0.0,1384.0,156.0,152.0,529.0,100.0,11
2024-11-06,3,Bangalore,19.08,Cloudy,0.0,516.0,112.0,1179.0,2408.0,0.0,11
2024-11-06,3,Mysore,19.78,Cloudy,0.0,615.0,169.0,225.0,743.0,52.9,11
2024-11-06,3,Mangalore,25.12,Cloudy,0.0,642.0,235.0,150.0,493.0,76.9,11
2024-11-06,3,Hubli-Dharwad,20.29,Windy,0.0,1804.0,101.0,186.0,597.0,100.0,11
2024-11-06,3,Belgaum,19.3,Windy,0.0,1557.0,141.0,153.0,515.0,100.0,11
2024-11-06,4,Bangalore,20.38,Rainy,0.0,729.0,113.0,946.0,2385.0,0.0,11
2024-11-06,4,Mysore,21.56,Rainy,0.0,817.0,187.0,210.0,701.0,71.2,11
2024-11-06,4,Mangalore,26.67,Rainy,0.0,952.0,227.0,142.0,459.0,100.0,11
2024-11-06,4,Hubli-Dharwad,22.01,Windy,0.0,1883.0,101.0,180.0,573.0,100.0,11
2024-11-06,4,Belgaum,21.65,Rainy,0.0,1366.0,131.0,167.0,562.0,100.0,11
2024-11-06,5,Bangalore,22.69,Windy,0.0,852.0,125.0,838.0,2325.0,0.0,11
2024-11-06,5,Mysore,23.1,Rainy,0.0,672.0,171.0,220.0,720.0,58.6,11
2024-11-06,5,Mangalore,26.68,Rainy,0.0,938.0,220.0,153.0,490.0,96.8,11
2024-11-06,5,Hubli-Dharwad,23.31,Windy,0.0,1646.0,101.0,168.0,589.0,100.0,11
2024-11-06,5,Belgaum,21.74,Cloudy,0.0,800.0,140.0,154.0,535.0,78.3,11
2024-11-06,6,Bangalore,23.74,Cloudy,0.0,613.0,122.0,1616.0,3114.0,0.0,11
2024-11-06,6,Mysore,24.66,Cloudy,0.0,585.0,186.0,290.0,941.0,38.1,11
2024-11-06,6,Mangalore,26.72,Rainy,0.0,896.0,259.0,176.0,613.0,87.9,11
2024-11-06,6,Hubli-Dharwad,25.04,Cloudy,0.0,821.0,94.0,253.0,805.0,57.7,11
2024-11-06,6,Belgaum,23.61,Sunny,0.0,909.0,135.0,209.0,702.0,73.9,11
2024-11-06,7,Bangalore,25.65,Cloudy,93.0,534.0,117.0,1652.0,3316.0,0.0,11
2024-11-06,7,Mysore,25.54,Rainy,50.0,864.0,192.0,297.0,971.0,59.5,11
2024-11-06,7,Mangalore,28.76,Cloudy,93.0,811.0,250.0,195.0,647.0,85.5,11
2024-11-06,7,Hubli-Dharwad,27.31,Rainy,54.0,1508.0,102.0,243.0,802.0,100.0,11
2024-11-06,7,Belgaum,25.76,Rainy,59.0,1407.0,153.0,222.0,730.0,100.0,11
2024-11-06,8,Bangalore,26.65,Windy,358.0,916.0,113.0,1123.0,3206.0,0.0,11
2024-11-06,8,Mysore,27.4,Rainy,105.0,842.0,168.0,276.0,926.0,63.2,11
2024-11-06,8,Mangalore,30.18,Sunny,471.0,615.0,264.0,187.0,619.0,100.0,11
2024-11-06,8,Hubli-Dharwad,27.84,Sunny,558.0,715.0,102.0,238.0,806.0,89.8,11
2024-11-06,8,Belgaum,26.97,Sunny,549.0,637.0,138.0,209.0,710.0,93.0,11
2024-11-06,9,Bangalore,26.58,Cloudy,313.0,505.0,121.0,2467.0,4615.0,0.0,11
2024-11-06,9,Mysore,27.37,Windy,513.0,1100.0,163.0,443.0,1419.0,75.0,11
2024-11-06,9,Mangalore,31.11,Rainy,138.0,1023.0,224.0,282.0,986.0,77.9,11
2024-11-06,9,Hubli-Dharwad,28.39,Sunny,823.0,985.0,106.0,336.0,1168.0,100.0,11
2024-11-06,9,Belgaum,27.67,Sunny,847.0,782.0,148.0,343.0,1121.0,95.9,11
2024-11-06,10,Bangalore,27.72,Rainy,204.0,654.0,119.0,2536.0,4897.0,0.0,11
2024-11-06,10,Mysore,28.63,Cloudy,441.0,592.0,183.0,417.0,1445.0,34.0,11
2024-11-06,10,Mangalore,31.22,Sunny,906.0,707.0,229.0,275.0,938.0,100.0,11
2024-11-06,10,Hubli-Dharwad,29.23,Sunny,1073.0,930.0,107.0,347.0,1194.0,100.0,11
2024-11-06,10,Belgaum,28.89,Sunny,1019.0,675.0,138.0,320.0,1109.0,100.0,11
2024-11-06,11,Bangalore,27.18,Cloudy,510.0,645.0,124.0,2407.0,4758.0,0.0,11
2024-11-06,11,Mysore,28.29,Rainy,256.0,796.0,175.0,428.0,1370.0,40.0,11
2024-11-06,11,Mangalore,31.15,Sunny,1041.0,655.0,225.0,285.0,920.0,100.0,11
2024-11-06,11,Hubli-Dharwad,30.67,Cloudy,526.0,1089.0,98.0,351.0,1199.0,86.0,11
2024-11-06,11,Belgaum,28.87,Cloudy,560.0,813.0,133.0,319.0,1042.0,82.5,11
2024-11-06,12,Bangalore,27.03,Cloudy,559.0,650.0,124.0,1935.0,4312.0,0.0,11
2024-11-06,12,Mysore,28.47,Rainy,344.0,878.0,164.0,406.0,1327.0,54.1,11
2024-11-06,12,Mangalore,30.82,Cloudy,519.0,605.0,247.0,258.0,853.0,86.3,11
2024-11-06,12,Hubli-Dharwad,29.25,Sunny,1592.0,821.0,109.0,317.0,1087.0,100.0,11
2024-11-06,12,Belgaum,28.62,Sunny,1685.0,649.0,154.0,272.0,950.0,100.0,11
2024-11-06,13,Bangalore,26.8,Rainy,263.0,716.0,125.0,2220.0,4436.0,0.0,11
2024-11-06,13,Mysore,27.49,Sunny,1384.0,584.0,172.0,378.0,1273.0,100.0,11
2024-11-06,13,Mangalore,30.5,Windy,712.0,1180.0,254.0,277.0,922.0,100.0,11
2024-11-06,13,Hubli-Dharwad,29.13,Sunny,1519.0,755.0,102.0,331.0,1147.0,100.0,11
2024-11-06,13,Belgaum,27.69,Sunny,1284.0,677.0,137.0,315.0,1017.0,100.0,11
2024-11-06,14,Bangalore,26.32,Rainy,193.0,843.0,123.0,2131.0,4407.0,0.0,11
2024-11-06,14,Mysore,26.45,Sunny,1095.0,562.0,168.0,410.0,1368.0,82.0,11
2024-11-06,14,Mangalore,30.09,Rainy,179.0,1102.0,255.0,256.0,846.0,98.3,11
2024-11-06,14,Hubli-Dharwad,27.05,Sunny,1154.0,1028.0,108.0,322.0,1047.0,100.0,11
2024-11-06,14,Belgaum,26.75,Sunny,1154.0,710.0,133.0,316.0,1012.0,100.0,11
2024-11-06,15,Bangalore,25.17,Sunny,794.0,467.0,120.0,2571.0,5274.0,0.0,11
2024-11-06,15,Mysore,25.65,Cloudy,298.0,534.0,159.0,472.0,1633.0,5.1,11
2024-11-06,15,Mangalore,29.81,Cloudy,250.0,578.0,224.0,288.0,997.0,53.9,11
2024-11-06,15,Hubli-Dharwad,25.39,Sunny,809.0,751.0,104.0,386.0,1260.0,78.3,11
2024-11-06,15,Belgaum,25.7,Sunny,837.0,827.0,141.0,362.0,1218.0,91.1,11
2024-11-06,16,Bangalore,24.12,Sunny,471.0,503.0,112.0,2787.0,5201.0,0.0,11
2024-11-06,16,Mysore,24.13,Cloudy,232.0,584.0,178.0,473.0,1553.0,10.9,11
2024-11-06,16,Mangalore,28.48,Sunny,489.0,748.0,240.0,326.0,1068.0,78.6,11
2024-11-06,16,Hubli-Dharwad,24.4,Cloudy,240.0,1132.0,98.0,384.0,1313.0,61.0,11
2024-11-06,16,Belgaum,24.29,Sunny,568.0,685.0,139.0,344.0,1153.0,66.7,11
2024-11-06,17,Bangalore,22.77,Cloudy,108.0,600.0,119.0,2878.0,4958.0,0.0,11
2024-11-06,17,Mysore,22.46,Cloudy,98.0,621.0,164.0,463.0,1583.0,1.0,11
2024-11-06,17,Mangalore,27.17,Sunny,239.0,615.0,253.0,299.0,1027.0,55.6,11
2024-11-06,17,Hubli-Dharwad,23.34,Rainy,52.0,1362.0,97.0,376.0,1239.0,69.0,11
2024-11-06,17,Belgaum,21.7,Sunny,295.0,724.0,147.0,348.0,1161.0,50.4,11
2024-11-06,18,Bangalore,21.42,Sunny,0.0,464.0,109.0,3139.0,5316.0,0.0,11
2024-11-06,18,Mysore,21.4,Sunny,0.0,570.0,172.0,471.0,1539.0,0.0,11
2024-11-06,18,Mangalore,26.85,Windy,0.0,1070.0,227.0,317.0,1082.0,65.0,11
2024-11-06,18,Hubli-Dharwad,22.3,Windy,0.0,1647.0,103.0,392.0,1257.0,84.5,11
2024-11-06,18,Belgaum,20.73,Sunny,0.0,906.0,141.0,358.0,1206.0,38.9,11
2024-11-06,19,Bangalore,19.84,Windy,0.0,894.0,118.0,1779.0,3629.0,0.0,11
2024-11-06,19,Mysore,19.41,Rainy,0.0,727.0,181.0,315.0,1062.0,39.2,11
2024-11-06,19,Mangalore,24.83,Rainy,0.0,920.0,255.0,208.0,701.0,83.2,11
2024-11-06,19,Hubli-Dharwad,19.65,Windy,0.0,1895.0,93.0,266.0,877.0,100.0,11
2024-11-06,19,Belgaum,20.04,Cloudy,0.0,974.0,153.0,247.0,807.0,72.4,11
2024-11-06,20,Bangalore,18.47,Cloudy,0.0,688.0,108.0,1919.0,3675.0,0.0,11
2024-11-06,20,Mysore,18.86,Windy,0.0,1102.0,163.0,302.0,1059.0,64.4,11
2024-11-06,20,Mangalore,23.4,Rainy,0.0,846.0,221.0,205.0,702.0,75.5,11
2024-11-06,20,Hubli-Dharwad,19.37,Rainy,0.0,1594.0,102.0,286.0,915.0,100.0,11
2024-11-06,20,Belgaum,18.22,Windy,0.0,1222.0,140.0,231.0,776.0,91.0,11
2024-11-06,21,Bangalore,17.82,Cloudy,0.0,640.0,123.0,2029.0,3651.0,0.0,11
2024-11-06,21,Mysore,18.01,Cloudy,0.0,579.0,158.0,314.0,1057.0,27.6,11
2024-11-06,21,Mangalore,23.46,Cloudy,0.0,605.0,245.0,220.0,746.0,57.3,11
2024-11-06,21,Hubli-Dharwad,17.58,Cloudy,0.0,906.0,104.0,248.0,860.0,60.5,11
2024-11-06,21,Belgaum,16.97,Cloudy,0.0,1057.0,140.0,223.0,776.0,79.5,11
2024-11-06,22,Bangalore,17.2,Windy,0.0,1109.0,115.0,1565.0,3622.0,0.0,11
2024-11-06,22,Mysore,18.1,Rainy,0.0,836.0,158.0,340.0,1115.0,41.5,11
2024-11-06,22,Mangalore,23.63,Rainy,0.0,1131.0,256.0,200.0,699.0,98.2,11
2024-11-06,22,Hubli-Dharwad,17.69,Windy,0.0,1923.0,111.0,260.0,880.0,100.0,11
2024-11-06,22,Belgaum,16.76,Windy,0.0,1731.0,155.0,250.0,818.0,100.0,11
2024-11-06,23,Bangalore,17.04,Cloudy,0.0,607.0,125.0,1819.0,3430.0,0.0,11
2024-11-06,23,Mysore,17.06,Windy,0.0,810.0,182.0,305.0,1057.0,45.5,11
2024-11-06,23,Mangalore,24.7,Rainy,0.0,985.0,247.0,218.0,723.0,85.6,11
2024-11-06,23,Hubli-Dharwad,17.28,Cloudy,0.0,1056.0,109.0,278.0,924.0,66.9,11
2024-11-06,23,Belgaum,17.58,Windy,0.0,1416.0,131.0,262.0,848.0,98.9,11
2024-11-07,0,Bangalore,16.6,Windy,0.0,989.0,113.0,856.0,2519.0,0.0,11
2024-11-07,0,Mysore,17.29,Windy,0.0,828.0,192.0,214.0,743.0,69.4,11
2024-11-07,0,Mangalore,23.62,Rainy,0.0,862.0,229.0,156.0,496.0,91.7,11
2024-11-07,0,Hubli-Dharwad,18.01,Windy,0.0,1593.0,106.0,189.0,609.0,100.0,11
2024-11-07,0,Belgaum,15.91,Windy,0.0,1676.0,139.0,158.0,520.0,100.0,11
2024-11-07,1,Bangalore,17.99,Cloudy,0.0,593.0,111.0,992.0,2289.0,0.0,11
2024-11-07,1,Mysore,18.76,Rainy,0.0,683.0,178.0,225.0,721.0,59.8,11
2024-11-07,1,Mangalore,23.2,Cloudy,0.0,835.0,249.0,145.0,464.0,93.4,11
2024-11-07,1,Hubli-Dharwad,18.46,Rainy,0.0,1142.0,96.0,187.0,623.0,93.1,11
2024-11-07,1,Belgaum,16.98,Rainy,0.0,1201.0,145.0,171.0,557.0,100.0,11
2024-11-07,2,Bangalore,19.07,Rainy,0.0,866.0,116.0,1009.0,2508.0,0.0,11
2024-11-07,2,Mysore,20.47,Cloudy,0.0,521.0,164.0,210.0,687.0,49.9,11
2024-11-07,2,Mangalore,23.99,Cloudy,0.0,652.0,244.0,145.0,503.0,77.5,11
2024-11-07,2,Hubli-Dharwad,19.23,Windy,0.0,1798.0,110.0,195.0,623.0,100.0,11
2024-11-07,2,Belgaum,18.42,Windy,0.0,1332.0,144.0,176.0,562.0,100.0,11
2024-11-07,3,Bangalore,19.76,Windy,0.0,921.0,126.0,834.0,2437.0,0.0,11
2024-11-07,3,Mysore,19.67,Windy,0.0,1101.0,168.0,216.0,720.0,88.4,11
2024-11-07,3,Mangalore,24.98,Rainy,0.0,1090.0,217.0,137.0,482.0,100.0,11
2024-11-07,3,Hubli-Dharwad,20.39,Cloudy,0.0,1004.0,104.0,170.0,577.0,87.2,11
2024-11-07,3,Belgaum,19.69,Cloudy,0.0,1036.0,148.0,157.0,539.0,95.2,11
2024-11-07,4,Bangalore,20.63,Cloudy,0.0,666.0,120.0,1114.0,2488.0,0.0,11
2024-11-07,4,Mysore,21.69,Windy,0.0,766.0,174.0,221.0,741.0,63.9,11
2024-11-07,4,Mangalore,25.5,Rainy,0.0,823.0,227.0,136.0,464.0,91.0,11
2024-11-07,4,Hubli-Dharwad,22.36,Windy,0.0,1545.0,105.0,169.0,572.0,100.0,11
2024-11-07,4,Belgaum,21.31,Windy,0.0,1253.0,147.0,162.0,519.0,100.0,11
2024-11-07,5,Bangalore,22.4,Windy,0.0,843.0,110.0,959.0,2411.0,0.0,11
2024-11-07,5,Mysore,23.12,Windy,0.0,806.0,170.0,218.0,698.0,69.5,11
2024-11-07,5,Mangalore,27.95,Cloudy,0.0,661.0,227.0,144.0,476.0,78.8,11
2024-11-07,5,Hubli-Dharwad,23.98,Windy,0.0,1893.0,104.0,180.0,601.0,100.0,11
2024-11-07,5,Belgaum,22.58,Cloudy,0.0,761.0,147.0,168.0,560.0,74.4,11
2024-11-07,6,Bangalore,23.97,Cloudy,0.0,536.0,109.0,1725.0,3165.0,0.0,11
2024-11-07,6,Mysore,24.22,Sunny,0.0,569.0,181.0,300.0,954.0,35.7,11
2024-11-07,6,Mangalore,27.66,Cloudy,0.0,637.0,231.0,182.0,632.0,66.5,11
2024-11-07,6,Hubli-Dharwad,25.38,Windy,0.0,1904.0,97.0,241.0,770.0,100.0,11
2024-11-07,6,Belgaum,24.07,Windy,0.0,1708.0,135.0,204.0,700.0,100.0,11
2024-11-07,7,Bangalore,25.8,Rainy,51.0,891.0,112.0,1399.0,3228.0,0.0,11
2024-11-07,7,Mysore,26.3,Sunny,291.0,501.0,161.0,296.0,996.0,47.0,11
2024-11-07,7,Mangalore,28.93,Cloudy,83.0,622.0,254.0,191.0,669.0,70.3,11
2024-11-07,7,Hubli-Dharwad,26.83,Windy,197.0,1893.0,108.0,236.0,763.0,100.0,11
2024-11-07,7,Belgaum,25.92,Cloudy,103.0,882.0,154.0,208.0,715.0,79.7,11
2024-11-07,8,Bangalore,25.68,Rainy,108.0,782.0,113.0,1579.0,3360.0,0.0,11
2024-11-07,8,Mysore,26.74,Sunny,538.0,434.0,161.0,275.0,940.0,63.5,11
2024-11-07,8,Mangalore,30.04,Sunny,434.0,541.0,253.0,185.0,621.0,92.5,11
2024-11-07,8,Hubli-Dharwad,27.88,Cloudy,215.0,1131.0,113.0,256.0,825.0,94.4,11
2024-11-07,8,Belgaum,27.28,Windy,348.0,1249.0,140.0,220.0,713.0,100.0,11
2024-11-07,9,Bangalore,26.48,Sunny,757.0,532.0,126.0,2116.0,4684.0,0.0,11
2024-11-07,9,Mysore,27.56,Sunny,731.0,590.0,179.0,430.0,1472.0,52.0,11
2024-11-07,9,Mangalore,30.64,Rainy,123.0,834.0,245.0,280.0,946.0,67.9,11
2024-11-07,9,Hubli-Dharwad,29.05,Cloudy,321.0,1147.0,112.0,354.0,1164.0,79.1,11
2024-11-07,9,Belgaum,28.04,Sunny,800.0,881.0,143.0,307.0,1073.0,100.0,11
2024-11-07,10,Bangalore,27.31,Cloudy,375.0,488.0,131.0,2640.0,4798.0,0.0,11
2024-11-07,10,Mysore,28.45,Sunny,1024.0,415.0,168.0,436.0,1481.0,58.8,11
2024-11-07,10,Mangalore,30.96,Rainy,180.0,1122.0,224.0,276.0,925.0,92.1,11
2024-11-07,10,Hubli-Dharwad,29.4,Rainy,234.0,1143.0,97.0,377.0,1253.0,65.5,11
2024-11-07,10,Belgaum,28.71,Windy,719.0,1417.0,150.0,343.0,1092.0,100.0,11
2024-11-07,11,Bangalore,27.69,Sunny,1305.0,513.0,116.0,1757.0,4640.0,0.0,11
2024-11-07,11,Mysore,29.45,Sunny,1256.0,556.0,179.0,407.0,1405.0,91.0,11
2024-11-07,11,Mangalore,31.23,Sunny,1039.0,692.0,227.0,294.0,987.0,100.0,11
2024-11-07,11,Hubli-Dharwad,30.18,Sunny,1515.0,757.0,101.0,386.0,1252.0,100.0,11
2024-11-07,11,Belgaum,28.14,Sunny,1263.0,730.0,129.0,350.0,1130.0,100.0,11
2024-11-07,12,Bangalore,26.98,Sunny,1458.0,459.0,111.0,1338.0,4263.0,0.0,11
2024-11-07,12,Mysore,28.44,Windy,1193.0,760.0,176.0,396.0,1356.0,100.0,11
2024-11-07,12,Mangalore,31.2,Sunny,1292.0,568.0,219.0,256.0,863.0,100.0,11
2024-11-07,12,Hubli-Dharwad,29.57,Windy,1169.0,1597.0,112.0,319.0,1059.0,100.0,11
2024-11-07,12,Belgaum,28.71,Sunny,1688.0,693.0,129.0,311.0,1007.0,100.0,11
2024-11-07,13,Bangalore,26.95,Cloudy,516.0,660.0,125.0,2029.0,4393.0,0.0,11
2024-11-07,13,Mysore,27.83,Sunny,1276.0,524.0,162.0,379.0,1254.0,99.6,11
2024-11-07,13,Mangalore,30.41,Sunny,1110.0,595.0,261.0,259.0,870.0,100.0,11
2024-11-07,13,Hubli-Dharwad,28.05,Sunny,1418.0,713.0,107.0,317.0,1066.0,100.0,11
2024-11-07,13,Belgaum,28.35,Sunny,1229.0,749.0,132.0,287.0,976.0,100.0,11
2024-11-07,14,Bangalore,25.32,Cloudy,378.0,647.0,122.0,2142.0,4386.0,0.0,11
2024-11-07,14,Mysore,26.92,Rainy,237.0,885.0,161.0,370.0,1274.0,50.6,11
2024-11-07,14,Mangalore,29.69,Sunny,900.0,534.0,263.0,266.0,864.0,100.0,11
2024-11-07,14,Hubli-Dharwad,28.28,Cloudy,463.0,1088.0,111.0,311.0,1059.0,92.2,11
2024-11-07,14,Belgaum,26.17,Sunny,1074.0,669.0,134.0,297.0,1003.0,100.0,11
2024-11-07,15,Bangalore,25.51,Rainy,158.0,710.0,128.0,2996.0,5454.0,0.0,11
2024-11-07,15,Mysore,25.74,Cloudy,330.0,667.0,186.0,474.0,1586.0,21.8,11
2024-11-07,15,Mangalore,29.24,Cloudy,287.0,778.0,240.0,304.0,1031.0,69.2,11
2024-11-07,15,Hubli-Dharwad,26.42,Sunny,812.0,855.0,113.0,377.0,1259.0,86.5,11
2024-11-07,15,Belgaum,25.19,Sunny,833.0,766.0,149.0,347.0,1119.0,94.0,11
2024-11-07,16,Bangalore,23.66,Sunny,495.0,615.0,110.0,2771.0,5415.0,0.0,11
2024-11-07,16,Mysore,25.27,Rainy,106.0,747.0,160.0,495.0,1631.0,6.7,11
2024-11-07,16,Mangalore,28.62,Rainy,94.0,1106.0,231.0,322.0,1068.0,75.4,11
2024-11-07,16,Hubli-Dharwad,25.21,Cloudy,249.0,938.0,111.0,403.0,1293.0,50.4,11
2024-11-07,16,Belgaum,23.84,Rainy,107.0,1116.0,141.0,365.0,1220.0,60.1,11
2024-11-07,17,Bangalore,21.92,Windy,174.0,844.0,114.0,2701.0,5342.0,0.0,11
2024-11-07,17,Mysore,22.86,Sunny,252.0,449.0,188.0,431.0,1503.0,7.0,11
2024-11-07,17,Mangalore,27.12,Sunny,208.0,726.0,231.0,305.0,999.0,61.6,11
2024-11-07,17,Hubli-Dharwad,24.61,Rainy,59.0,1349.0,94.0,404.0,1301.0,64.1,11
2024-11-07,17,Belgaum,23.09,Sunny,252.0,735.0,134.0,360.0,1146.0,48.2,11
2024-11-07,18,Bangalore,20.05,Rainy,0.0,751.0,118.0,3002.0,5219.0,0.0,11
2024-11-07,18,Mysore,21.29,Cloudy,0.0,664.0,185.0,467.0,1567.0,0.0,11
2024-11-07,18,Mangalore,25.5,Rainy,0.0,971.0,220.0,325.0,1075.0,58.1,11
2024-11-07,18,Hubli-Dharwad,21.43,Rainy,0.0,1210.0,111.0,395.0,1315.0,50.4,11
2024-11-07,18,Belgaum,20.81,Cloudy,0.0,754.0,143.0,345.0,1123.0,34.2,11
2024-11-07,19,Bangalore,18.87,Rainy,0.0,895.0,116.0,1618.0,3527.0,0.0,11
2024-11-07,19,Mysore,20.54,Rainy,0.0,840.0,167.0,331.0,1121.0,42.0,11
2024-11-07,19,Mangalore,25.14,Cloudy,0.0,577.0,243.0,224.0,731.0,56.2,11
2024-11-07,19,Hubli-Dharwad,19.31,Windy,0.0,1916.0,104.0,293.0,943.0,100.0,11
2024-11-07,19,Belgaum,19.54,Windy,0.0,1248.0,138.0,244.0,786.0,92.0,11
2024-11-07,20,Bangalore,18.49,Cloudy,0.0,527.0,125.0,2012.0,3706.0,0.0,11
2024-11-07,20,Mysore,19.96,Cloudy,0.0,571.0,161.0,312.0,1046.0,28.0,11
2024-11-07,20,Mangalore,24.1,Rainy,0.0,812.0,219.0,220.0,725.0,71.4,11
2024-11-07,20,Hubli-Dharwad,19.4,Cloudy,0.0,1180.0,106.0,264.0,891.0,77.7,11
2024-11-07,20,Belgaum,18.26,Windy,0.0,1467.0,156.0,247.0,793.0,100.0,11
2024-11-07,21,Bangalore,18.1,Rainy,0.0,643.0,109.0,1847.0,3469.0,0.0,11
2024-11-07,21,Mysore,17.56,Windy,0.0,833.0,162.0,328.0,1108.0,42.1,11
2024-11-07,21,Mangalore,23.13,Cloudy,0.0,692.0,218.0,205.0,691.0,65.3,11
2024-11-07,21,Hubli-Dharwad,18.02,Rainy,0.0,1243.0,94.0,282.0,923.0,79.0,11
2024-11-07,21,Belgaum,16.84,Windy,0.0,1457.0,140.0,244.0,787.0,100.0,11
2024-11-07,22,Bangalore,16.91,Windy,0.0,870.0,117.0,1770.0,3677.0,0.0,11
2024-11-07,22,Mysore,17.73,Rainy,0.0,782.0,172.0,317.0,1050.0,43.3,11
2024-11-07,22,Mangalore,22.86,Rainy,0.0,809.0,234.0,212.0,718.0,72.8,11
2024-11-07,22,Hubli-Dharwad,17.01,Windy,0.0,1905.0,111.0,280.0,916.0,100.0,11
